Date,Close,Index
2015-03-30,4509.28,DSEX
2015-03-31,4530.48,DSEX
2015-04-01,4513.1,DSEX
2015-04-02,4472.13,DSEX
2015-04-05,4431.1,DSEX
2015-04-06,4397.25,DSEX
2015-04-07,4345.03,DSEX
2015-04-08,4347.13,DSEX
2015-04-09,4345.89,DSEX
2015-04-12,4305.27,DSEX
2015-04-13,4291.62,DSEX
2015-04-15,4360.49,DSEX
2015-04-16,4373.33,DSEX
2015-04-19,4373.65,DSEX
2015-04-20,4346.26,DSEX
2015-04-21,4283.24,DSEX
2015-04-22,4252.94,DSEX
2015-04-23,4192.2,DSEX
2015-04-26,4094.47,DSEX
2015-04-27,4118.49,DSEX
2015-04-29,4099.2,DSEX
2015-04-30,4047.28,DSEX
2015-05-04,3959.73,DSEX
2015-05-05,4014.37,DSEX
2015-05-06,4089.88,DSEX
2015-05-07,4122.32,DSEX
2015-05-10,4277.05,DSEX
2015-05-11,4349.22,DSEX
2015-05-12,4326.61,DSEX
2015-05-13,4342.66,DSEX
2015-05-14,4314.88,DSEX
2015-05-17,4315.99,DSEX
2015-05-18,4407.42,DSEX
2015-05-19,4459.28,DSEX
2015-05-20,4455.57,DSEX
2015-05-21,4483.28,DSEX
2015-05-24,4486.77,DSEX
2015-05-25,4615.01,DSEX
2015-05-26,4627.16,DSEX
2015-05-27,4616.12,DSEX
2015-05-28,4544.7,DSEX
2015-05-31,4586.95,DSEX
2015-06-01,4623.63,DSEX
2015-06-02,4586.84,DSEX
2015-06-04,4591.42,DSEX
2015-06-07,4617.7,DSEX
2015-06-08,4542.27,DSEX
2015-06-09,4513.97,DSEX
2015-06-10,4556.68,DSEX
2015-06-11,4515.13,DSEX
2015-06-14,4453.36,DSEX
2015-06-15,4477.55,DSEX
2015-06-16,4506.71,DSEX
2015-06-17,4527.41,DSEX
2015-06-18,4519.85,DSEX
2015-06-21,4511.46,DSEX
2015-06-22,4503.98,DSEX
2015-06-23,4489.45,DSEX
2015-06-24,4457.24,DSEX
2015-06-25,4455.28,DSEX
2015-06-28,4502.22,DSEX
2015-06-29,4531.98,DSEX
2015-06-30,4583.1,DSEX
2015-07-02,4572.58,DSEX
2015-07-05,4536.0,DSEX
2015-07-06,4526.71,DSEX
2015-07-07,4565.24,DSEX
2015-07-08,4579.72,DSEX
2015-07-09,4599.91,DSEX
2015-07-12,4615.19,DSEX
2015-07-13,4628.85,DSEX
2015-07-14,4656.13,DSEX
2015-07-21,4731.31,DSEX
2015-07-22,4741.97,DSEX
2015-07-23,4808.39,DSEX
2015-07-26,4786.49,DSEX
2015-07-27,4775.27,DSEX
2015-07-28,4797.17,DSEX
2015-07-29,4777.9,DSEX
2015-07-30,4792.3,DSEX
2015-08-02,4802.02,DSEX
2015-08-03,4862.55,DSEX
2015-08-04,4871.81,DSEX
2015-08-05,4873.96,DSEX
2015-08-06,4864.45,DSEX
2015-08-09,4844.35,DSEX
2015-08-10,4815.63,DSEX
2015-08-11,4791.47,DSEX
2015-08-12,4821.62,DSEX
2015-08-13,4808.87,DSEX
2015-08-16,4783.8,DSEX
2015-08-17,4768.01,DSEX
2015-08-18,4809.27,DSEX
2015-08-19,4816.97,DSEX
2015-08-20,4840.15,DSEX
2015-08-23,4831.71,DSEX
2015-08-24,4793.99,DSEX
2015-08-25,4792.93,DSEX
2015-08-26,4805.65,DSEX
2015-08-27,4812.82,DSEX
2015-08-30,4790.97,DSEX
2015-08-31,4768.66,DSEX
2015-09-01,4724.51,DSEX
2015-09-02,4763.88,DSEX
2015-09-03,4765.72,DSEX
2015-09-06,4772.65,DSEX
2015-09-07,4791.91,DSEX
2015-09-08,4784.46,DSEX
2015-09-09,4758.43,DSEX
2015-09-10,4760.14,DSEX
2015-09-13,4768.3,DSEX
2015-09-14,4786.19,DSEX
2015-09-15,4801.8,DSEX
2015-09-16,4796.81,DSEX
2015-09-17,4819.45,DSEX
2015-09-20,4830.68,DSEX
2015-09-21,4841.61,DSEX
2015-09-22,4853.29,DSEX
2015-09-28,4866.75,DSEX
2015-09-29,4853.17,DSEX
2015-09-30,4852.08,DSEX
2015-10-01,4856.96,DSEX
2015-10-04,4814.6,DSEX
2015-10-05,4831.59,DSEX
2015-10-06,4833.33,DSEX
2015-10-07,4800.62,DSEX
2015-10-08,4781.36,DSEX
2015-10-11,4728.12,DSEX
2015-10-12,4776.15,DSEX
2015-10-13,4779.66,DSEX
2015-10-14,4716.08,DSEX
2015-10-15,4676.62,DSEX
2015-10-18,4608.03,DSEX
2015-10-19,4644.63,DSEX
2015-10-20,4657.65,DSEX
2015-10-21,4647.67,DSEX
2015-10-25,4649.28,DSEX
2015-10-26,4630.57,DSEX
2015-10-27,4589.33,DSEX
2015-10-28,4579.37,DSEX
2015-10-29,4564.48,DSEX
2015-11-01,4514.85,DSEX
2015-11-02,4536.05,DSEX
2015-11-03,4551.51,DSEX
2015-11-04,4511.31,DSEX
2015-11-05,4502.16,DSEX
2015-11-08,4443.14,DSEX
2015-11-09,4416.9,DSEX
2015-11-10,4410.57,DSEX
2015-11-11,4371.54,DSEX
2015-11-12,4433.57,DSEX
2015-11-15,4424.2,DSEX
2015-11-16,4475.81,DSEX
2015-11-17,4496.35,DSEX
2015-11-18,4496.68,DSEX
2015-11-19,4531.62,DSEX
2015-11-22,4591.7,DSEX
2015-11-23,4585.1,DSEX
2015-11-24,4574.05,DSEX
2015-11-25,4568.01,DSEX
2015-11-26,4573.75,DSEX
2015-11-29,4580.76,DSEX
2015-11-30,4580.99,DSEX
2015-12-01,4621.67,DSEX
2015-12-02,4619.51,DSEX
2015-12-03,4641.03,DSEX
2015-12-06,4654.74,DSEX
2015-12-07,4608.04,DSEX
2015-12-08,4593.48,DSEX
2015-12-09,4587.37,DSEX
2015-12-10,4583.41,DSEX
2015-12-13,4542.73,DSEX
2015-12-14,4533.91,DSEX
2015-12-15,4513.97,DSEX
2015-12-17,4520.87,DSEX
2015-12-20,4511.53,DSEX
2015-12-21,4578.87,DSEX
2015-12-22,4593.73,DSEX
2015-12-23,4588.74,DSEX
2015-12-24,4608.32,DSEX
2015-12-27,4602.51,DSEX
2015-12-28,4592.33,DSEX
2015-12-29,4596.81,DSEX
2015-12-30,4604.91,DSEX
2016-01-03,4624.01,DSEX
2016-01-04,4617.73,DSEX
2016-01-05,4643.25,DSEX
2016-01-06,4679.8,DSEX
2016-01-07,4676.08,DSEX
2016-01-10,4674.83,DSEX
2016-01-11,4663.62,DSEX
2016-01-12,4665.43,DSEX
2016-01-13,4686.05,DSEX
2016-01-14,4694.95,DSEX
2016-01-17,4674.82,DSEX
2016-01-18,4687.2,DSEX
2016-01-19,4697.5,DSEX
2016-01-20,4669.51,DSEX
2016-01-21,4657.94,DSEX
2016-01-24,4626.13,DSEX
2016-01-25,4620.32,DSEX
2016-01-26,4610.11,DSEX
2016-01-27,4585.98,DSEX
2016-01-28,4573.58,DSEX
2016-01-31,4540.89,DSEX
2016-02-01,4560.42,DSEX
2016-02-02,4591.09,DSEX
2016-02-03,4573.33,DSEX
2016-02-04,4571.11,DSEX
2016-02-07,4580.49,DSEX
2016-02-08,4560.76,DSEX
2016-02-09,4570.01,DSEX
2016-02-10,4573.42,DSEX
2016-02-11,4581.34,DSEX
2016-02-14,4580.55,DSEX
2016-02-15,4585.04,DSEX
2016-02-16,4578.85,DSEX
2016-02-17,4580.79,DSEX
2016-02-18,4587.66,DSEX
2016-02-22,4577.61,DSEX
2016-02-23,4598.34,DSEX
2016-02-24,4579.52,DSEX
2016-02-25,4567.56,DSEX
2016-02-28,4536.84,DSEX
2016-02-29,4511.96,DSEX
2016-03-01,4484.03,DSEX
2016-03-02,4462.17,DSEX
2016-03-03,4472.83,DSEX
2016-03-06,4435.46,DSEX
2016-03-07,4443.63,DSEX
2016-03-08,4453.89,DSEX
2016-03-09,4457.8,DSEX
2016-03-10,4484.52,DSEX
2016-03-13,4480.18,DSEX
2016-03-14,4467.61,DSEX
2016-03-15,4475.89,DSEX
2016-03-16,4446.28,DSEX
2016-03-20,4430.28,DSEX
2016-03-21,4442.15,DSEX
2016-03-22,4410.22,DSEX
2016-03-23,4381.16,DSEX
2016-03-24,4370.49,DSEX
2016-03-27,4355.93,DSEX
2016-03-28,4302.57,DSEX
2016-03-29,4311.8,DSEX
2016-03-30,4335.29,DSEX
2016-03-31,4357.53,DSEX
2016-04-03,4379.23,DSEX
2016-04-04,4431.65,DSEX
2016-04-05,4409.72,DSEX
2016-04-06,4413.85,DSEX
2016-04-07,4443.06,DSEX
2016-04-10,4431.12,DSEX
2016-04-11,4401.78,DSEX
2016-04-12,4407.52,DSEX
2016-04-13,4408.64,DSEX
2016-04-17,4393.34,DSEX
2016-04-18,4391.42,DSEX
2016-04-19,4357.63,DSEX
2016-04-20,4359.39,DSEX
2016-04-21,4340.34,DSEX
2016-04-24,4338.24,DSEX
2016-04-25,4321.62,DSEX
2016-04-26,4281.93,DSEX
2016-04-27,4238.94,DSEX
2016-04-28,4195.69,DSEX
2016-05-02,4171.4,DSEX
2016-05-03,4272.17,DSEX
2016-05-04,4258.2,DSEX
2016-05-05,4306.79,DSEX
2016-05-08,4340.06,DSEX
2016-05-09,4329.39,DSEX
2016-05-10,4330.31,DSEX
2016-05-11,4318.44,DSEX
2016-05-12,4298.65,DSEX
2016-05-15,4275.47,DSEX
2016-05-16,4288.64,DSEX
2016-05-17,4326.63,DSEX
2016-05-18,4364.31,DSEX
2016-05-19,4392.87,DSEX
2016-05-22,4394.31,DSEX
2016-05-24,4394.06,DSEX
2016-05-25,4366.03,DSEX
2016-05-26,4388.0,DSEX
2016-05-29,4426.78,DSEX
2016-05-30,4423.0,DSEX
2016-05-31,4419.39,DSEX
2016-06-01,4421.79,DSEX
2016-06-02,4446.08,DSEX
2016-06-05,4425.89,DSEX
2016-06-06,4410.93,DSEX
2016-06-07,4412.51,DSEX
2016-06-08,4420.42,DSEX
2016-06-09,4418.98,DSEX
2016-06-12,4409.4,DSEX
2016-06-13,4405.4,DSEX
2016-06-14,4409.08,DSEX
2016-06-15,4411.99,DSEX
2016-06-16,4395.27,DSEX
2016-06-19,4387.78,DSEX
2016-06-20,4369.0,DSEX
2016-06-21,4363.11,DSEX
2016-06-22,4366.24,DSEX
2016-06-23,4381.46,DSEX
2016-06-26,4380.22,DSEX
2016-06-27,4412.82,DSEX
2016-06-28,4451.36,DSEX
2016-06-29,4470.26,DSEX
2016-06-30,4507.58,DSEX
2016-07-10,4495.18,DSEX
2016-07-11,4505.17,DSEX
2016-07-12,4544.7,DSEX
2016-07-13,4538.08,DSEX
2016-07-14,4537.91,DSEX
2016-07-17,4558.94,DSEX
2016-07-18,4571.81,DSEX
2016-07-19,4556.92,DSEX
2016-07-20,4554.54,DSEX
2016-07-21,4553.78,DSEX
2016-07-24,4551.07,DSEX
2016-07-25,4549.18,DSEX
2016-07-26,4550.16,DSEX
2016-07-27,4538.2,DSEX
2016-07-28,4538.26,DSEX
2016-07-31,4525.34,DSEX
2016-08-01,4533.71,DSEX
2016-08-02,4552.36,DSEX
2016-08-03,4575.97,DSEX
2016-08-04,4577.57,DSEX
2016-08-07,4568.42,DSEX
2016-08-08,4569.12,DSEX
2016-08-09,4567.68,DSEX
2016-08-10,4569.28,DSEX
2016-08-11,4574.36,DSEX
2016-08-14,4577.08,DSEX
2016-08-16,4586.25,DSEX
2016-08-17,4595.23,DSEX
2016-08-18,4585.08,DSEX
2016-08-21,4579.03,DSEX
2016-08-22,4577.84,DSEX
2016-08-23,4563.68,DSEX
2016-08-24,4554.27,DSEX
2016-08-28,4534.55,DSEX
2016-08-29,4534.04,DSEX
2016-08-30,4523.65,DSEX
2016-08-31,4526.57,DSEX
2016-09-01,4549.04,DSEX
2016-09-04,4557.43,DSEX
2016-09-05,4563.69,DSEX
2016-09-06,4568.35,DSEX
2016-09-07,4594.67,DSEX
2016-09-08,4601.08,DSEX
2016-09-14,4601.08,DSEX
2016-09-18,4623.98,DSEX
2016-09-19,4626.17,DSEX
2016-09-20,4639.13,DSEX
2016-09-21,4660.14,DSEX
2016-09-22,4665.35,DSEX
2016-09-24,4680.31,DSEX
2016-09-25,4673.43,DSEX
2016-09-26,4683.99,DSEX
2016-09-27,4677.68,DSEX
2016-09-28,4690.63,DSEX
2016-09-29,4695.18,DSEX
2016-10-02,4690.93,DSEX
2016-10-03,4691.13,DSEX
2016-10-04,4708.78,DSEX
2016-10-05,4714.05,DSEX
2016-10-06,4723.72,DSEX
2016-10-09,4698.63,DSEX
2016-10-10,4689.31,DSEX
2016-10-13,4701.31,DSEX
2016-10-16,4709.62,DSEX
2016-10-17,4692.94,DSEX
2016-10-18,4711.85,DSEX
2016-10-19,4702.51,DSEX
2016-10-20,4692.43,DSEX
2016-10-23,4693.0,DSEX
2016-10-24,4693.7,DSEX
2016-10-25,4681.86,DSEX
2016-10-26,4658.2,DSEX
2016-10-27,4636.23,DSEX
2016-10-30,4605.08,DSEX
2016-10-31,4592.17,DSEX
2016-11-01,4596.86,DSEX
2016-11-02,4633.18,DSEX
2016-11-03,4672.87,DSEX
2016-11-06,4672.39,DSEX
2016-11-07,4689.18,DSEX
2016-11-08,4691.06,DSEX
2016-11-09,4671.25,DSEX
2016-11-10,4677.13,DSEX
2016-11-13,4667.19,DSEX
2016-11-14,4644.98,DSEX
2016-11-15,4664.8,DSEX
2016-11-16,4676.75,DSEX
2016-11-17,4698.54,DSEX
2016-11-20,4721.98,DSEX
2016-11-21,4721.4,DSEX
2016-11-22,4750.2,DSEX
2016-11-23,4765.35,DSEX
2016-11-24,4791.33,DSEX
2016-11-27,4786.57,DSEX
2016-11-28,4797.64,DSEX
2016-11-29,4793.3,DSEX
2016-11-30,4801.24,DSEX
2016-12-01,4823.02,DSEX
2016-12-04,4822.29,DSEX
2016-12-05,4836.32,DSEX
2016-12-06,4846.09,DSEX
2016-12-07,4871.28,DSEX
2016-12-08,4892.81,DSEX
2016-12-11,4861.12,DSEX
2016-12-12,4869.59,DSEX
2016-12-14,4906.92,DSEX
2016-12-15,4925.72,DSEX
2016-12-18,4938.58,DSEX
2016-12-19,4941.65,DSEX
2016-12-20,4931.17,DSEX
2016-12-21,4924.33,DSEX
2016-12-22,4956.73,DSEX
2016-12-26,4993.53,DSEX
2016-12-27,5016.74,DSEX
2016-12-28,5027.91,DSEX
2016-12-29,5036.05,DSEX
2017-01-01,5083.89,DSEX
2017-01-02,5119.58,DSEX
2017-01-03,5137.73,DSEX
2017-01-04,5156.6,DSEX
2017-01-05,5182.24,DSEX
2017-01-08,5158.69,DSEX
2017-01-09,5214.6,DSEX
2017-01-10,5277.39,DSEX
2017-01-11,5333.87,DSEX
2017-01-12,5342.87,DSEX
2017-01-15,5422.79,DSEX
2017-01-16,5477.86,DSEX
2017-01-17,5575.47,DSEX
2017-01-18,5533.49,DSEX
2017-01-19,5534.06,DSEX
2017-01-22,5602.84,DSEX
2017-01-23,5669.79,DSEX
2017-01-24,5708.24,DSEX
2017-01-25,5621.27,DSEX
2017-01-26,5618.64,DSEX
2017-01-29,5500.85,DSEX
2017-01-30,5421.2,DSEX
2017-01-31,5468.34,DSEX
2017-02-01,5473.89,DSEX
2017-02-02,5365.13,DSEX
2017-02-05,5322.86,DSEX
2017-02-06,5363.09,DSEX
2017-02-07,5392.1,DSEX
2017-02-08,5488.23,DSEX
2017-02-09,5512.46,DSEX
2017-02-12,5546.28,DSEX
2017-02-13,5558.57,DSEX
2017-02-14,5598.71,DSEX
2017-02-15,5580.63,DSEX
2017-02-16,5590.66,DSEX
2017-02-19,5583.0,DSEX
2017-02-20,5604.99,DSEX
2017-02-22,5625.83,DSEX
2017-02-23,5625.33,DSEX
2017-02-26,5635.11,DSEX
2017-02-27,5620.24,DSEX
2017-02-28,5612.69,DSEX
2017-03-01,5597.21,DSEX
2017-03-02,5586.74,DSEX
2017-03-05,5573.07,DSEX
2017-03-06,5588.83,DSEX
2017-03-07,5622.49,DSEX
2017-03-08,5649.98,DSEX
2017-03-09,5671.61,DSEX
2017-03-12,5676.25,DSEX
2017-03-13,5659.72,DSEX
2017-03-14,5681.25,DSEX
2017-03-15,5684.31,DSEX
2017-03-16,5701.27,DSEX
2017-03-19,5695.45,DSEX
2017-03-20,5695.72,DSEX
2017-03-21,5724.85,DSEX
2017-03-22,5736.3,DSEX
2017-03-23,5726.23,DSEX
2017-03-27,5697.93,DSEX
2017-03-28,5737.41,DSEX
2017-03-29,5733.24,DSEX
2017-03-30,5719.61,DSEX
2017-04-02,5691.37,DSEX
2017-04-03,5739.33,DSEX
2017-04-04,5777.11,DSEX
2017-04-05,5756.92,DSEX
2017-04-06,5736.4,DSEX
2017-04-09,5700.79,DSEX
2017-04-10,5689.67,DSEX
2017-04-11,5683.46,DSEX
2017-04-12,5646.37,DSEX
2017-04-13,5645.86,DSEX
2017-04-16,5592.83,DSEX
2017-04-17,5596.12,DSEX
2017-04-18,5571.52,DSEX
2017-04-19,5555.09,DSEX
2017-04-20,5521.66,DSEX
2017-04-23,5438.24,DSEX
2017-04-24,5435.63,DSEX
2017-04-25,5469.46,DSEX
2017-04-26,5517.37,DSEX
2017-04-27,5534.42,DSEX
2017-04-30,5475.55,DSEX
2017-05-02,5521.38,DSEX
2017-05-03,5545.1,DSEX
2017-05-04,5540.71,DSEX
2017-05-07,5533.44,DSEX
2017-05-08,5529.5,DSEX
2017-05-09,5511.05,DSEX
2017-05-11,5496.2,DSEX
2017-05-14,5460.07,DSEX
2017-05-15,5428.05,DSEX
2017-05-16,5435.68,DSEX
2017-05-17,5429.66,DSEX
2017-05-18,5399.66,DSEX
2017-05-21,5363.72,DSEX
2017-05-22,5385.35,DSEX
2017-05-23,5394.81,DSEX
2017-05-24,5412.68,DSEX
2017-05-25,5413.81,DSEX
2017-05-28,5372.86,DSEX
2017-05-29,5356.58,DSEX
2017-05-30,5373.25,DSEX
2017-05-31,5403.11,DSEX
2017-06-01,5438.7,DSEX
2017-06-04,5443.99,DSEX
2017-06-05,5482.52,DSEX
2017-06-06,5500.65,DSEX
2017-06-07,5489.87,DSEX
2017-06-08,5475.74,DSEX
2017-06-11,5455.17,DSEX
2017-06-12,5450.11,DSEX
2017-06-13,5454.78,DSEX
2017-06-14,5459.72,DSEX
2017-06-15,5468.32,DSEX
2017-06-18,5461.63,DSEX
2017-06-19,5478.82,DSEX
2017-06-20,5527.22,DSEX
2017-06-21,5567.69,DSEX
2017-06-22,5599.07,DSEX
2017-06-28,5646.28,DSEX
2017-06-29,5656.04,DSEX
2017-07-02,5654.62,DSEX
2017-07-03,5726.37,DSEX
2017-07-04,5760.5,DSEX
2017-07-05,5782.65,DSEX
2017-07-06,5749.65,DSEX
2017-07-09,5774.29,DSEX
2017-07-10,5827.18,DSEX
2017-07-11,5830.77,DSEX
2017-07-12,5790.78,DSEX
2017-07-13,5834.86,DSEX
2017-07-16,5844.72,DSEX
2017-07-17,5824.42,DSEX
2017-07-18,5819.26,DSEX
2017-07-19,5775.59,DSEX
2017-07-20,5782.47,DSEX
2017-07-23,5775.59,DSEX
2017-07-24,5798.11,DSEX
2017-07-25,5801.89,DSEX
2017-07-26,5824.42,DSEX
2017-07-27,5815.07,DSEX
2017-07-30,5802.04,DSEX
2017-07-31,5860.64,DSEX
2017-08-01,5876.26,DSEX
2017-08-02,5891.16,DSEX
2017-08-03,5880.44,DSEX
2017-08-06,5907.62,DSEX
2017-08-07,5913.59,DSEX
2017-08-08,5897.67,DSEX
2017-08-09,5890.12,DSEX
2017-08-10,5901.8,DSEX
2017-08-13,5921.59,DSEX
2017-08-16,5883.24,DSEX
2017-08-17,5861.11,DSEX
2017-08-20,5819.27,DSEX
2017-08-21,5844.1,DSEX
2017-08-22,5862.33,DSEX
2017-08-23,5855.87,DSEX
2017-08-24,5885.42,DSEX
2017-08-27,5915.42,DSEX
2017-08-28,5947.24,DSEX
2017-08-29,5948.5,DSEX
2017-08-30,5973.94,DSEX
2017-08-31,6006.43,DSEX
2017-09-04,6038.37,DSEX
2017-09-05,6083.0,DSEX
2017-09-06,6069.17,DSEX
2017-09-07,6114.98,DSEX
2017-09-10,6167.49,DSEX
2017-09-11,6151.2,DSEX
2017-09-12,6149.39,DSEX
2017-09-13,6184.57,DSEX
2017-09-14,6203.9,DSEX
2017-09-17,6240.57,DSEX
2017-09-18,6235.94,DSEX
2017-09-19,6236.58,DSEX
2017-09-20,6172.91,DSEX
2017-09-21,6170.47,DSEX
2017-09-24,6165.32,DSEX
2017-09-25,6106.24,DSEX
2017-09-26,6104.27,DSEX
2017-09-27,6079.32,DSEX
2017-09-28,6092.84,DSEX
2017-10-02,6092.95,DSEX
2017-10-03,6133.22,DSEX
2017-10-04,6159.95,DSEX
2017-10-05,6202.31,DSEX
2017-10-08,6205.5,DSEX
2017-10-09,6128.89,DSEX
2017-10-10,6141.81,DSEX
2017-10-11,6108.57,DSEX
2017-10-12,6064.4,DSEX
2017-10-15,6008.94,DSEX
2017-10-16,6013.84,DSEX
2017-10-17,6031.74,DSEX
2017-10-18,6025.27,DSEX
2017-10-19,6039.55,DSEX
2017-10-22,6041.2,DSEX
2017-10-23,5981.95,DSEX
2017-10-24,5968.02,DSEX
2017-10-25,6001.52,DSEX
2017-10-26,6018.25,DSEX
2017-10-29,5995.41,DSEX
2017-10-30,5996.24,DSEX
2017-10-31,6019.59,DSEX
2017-11-01,6072.33,DSEX
2017-11-02,6099.02,DSEX
2017-11-05,6072.99,DSEX
2017-11-06,6104.5,DSEX
2017-11-07,6129.69,DSEX
2017-11-08,6159.07,DSEX
2017-11-09,6193.56,DSEX
2017-11-12,6223.78,DSEX
2017-11-13,6216.61,DSEX
2017-11-14,6252.14,DSEX
2017-11-15,6235.71,DSEX
2017-11-16,6282.09,DSEX
2017-11-19,6306.95,DSEX
2017-11-20,6319.12,DSEX
2017-11-21,6281.87,DSEX
2017-11-22,6289.33,DSEX
2017-11-23,6322.51,DSEX
2017-11-26,6336.88,DSEX
2017-11-27,6302.45,DSEX
2017-11-28,6272.57,DSEX
2017-11-29,6278.55,DSEX
2017-11-30,6306.86,DSEX
2017-12-03,6296.2,DSEX
2017-12-04,6262.76,DSEX
2017-12-05,6286.75,DSEX
2017-12-06,6266.29,DSEX
2017-12-07,6248.22,DSEX
2017-12-10,6204.43,DSEX
2017-12-11,6196.65,DSEX
2017-12-12,6251.6,DSEX
2017-12-13,6224.07,DSEX
2017-12-14,6230.01,DSEX
2017-12-17,6213.08,DSEX
2017-12-18,6224.6,DSEX
2017-12-19,6228.65,DSEX
2017-12-20,6196.48,DSEX
2017-12-21,6182.78,DSEX
2017-12-24,6159.3,DSEX
2017-12-26,6167.56,DSEX
2017-12-27,6186.46,DSEX
2017-12-28,6244.52,DSEX
2018-01-01,6254.41,DSEX
2018-01-02,6279.96,DSEX
2018-01-03,6318.27,DSEX
2018-01-04,6302.84,DSEX
2018-01-07,6268.42,DSEX
2018-01-08,6210.5,DSEX
2018-01-09,6198.53,DSEX
2018-01-10,6172.44,DSEX
2018-01-11,6179.32,DSEX
2018-01-14,6117.89,DSEX
2018-01-15,6057.85,DSEX
2018-01-16,6128.8,DSEX
2018-01-17,6098.32,DSEX
2018-01-18,6122.23,DSEX
2018-01-21,6147.19,DSEX
2018-01-22,6195.0,DSEX
2018-01-23,6206.72,DSEX
2018-01-24,6200.68,DSEX
2018-01-25,6215.8,DSEX
2018-01-28,6144.72,DSEX
2018-01-29,6176.44,DSEX
2018-01-30,6127.8,DSEX
2018-01-31,6039.78,DSEX
2018-02-01,6021.44,DSEX
2018-02-04,5888.29,DSEX
2018-02-05,5869.78,DSEX
2018-02-06,5949.24,DSEX
2018-02-07,5936.34,DSEX
2018-02-08,5965.62,DSEX
2018-02-11,6093.95,DSEX
2018-02-12,6082.29,DSEX
2018-02-13,6088.37,DSEX
2018-02-14,6102.3,DSEX
2018-02-15,6050.19,DSEX
2018-02-18,5950.75,DSEX
2018-02-19,5940.24,DSEX
2018-02-20,5909.03,DSEX
2018-02-22,5906.98,DSEX
2018-02-25,5832.12,DSEX
2018-02-26,5774.57,DSEX
2018-02-27,5798.42,DSEX
2018-02-28,5804.94,DSEX
2018-03-01,5870.83,DSEX
2018-03-04,5883.38,DSEX
2018-03-05,5835.33,DSEX
2018-03-06,5847.81,DSEX
2018-03-07,5822.18,DSEX
2018-03-08,5827.98,DSEX
2018-03-11,5773.36,DSEX
2018-03-12,5705.57,DSEX
2018-03-13,5623.64,DSEX
2018-03-14,5635.05,DSEX
2018-03-15,5720.59,DSEX
2018-03-18,5721.69,DSEX
2018-03-19,5663.76,DSEX
2018-03-20,5648.9,DSEX
2018-03-21,5572.05,DSEX
2018-03-22,5580.58,DSEX
2018-03-25,5570.18,DSEX
2018-03-27,5491.79,DSEX
2018-03-28,5488.86,DSEX
2018-03-29,5597.44,DSEX
2018-04-01,5747.14,DSEX
2018-04-02,5827.51,DSEX
2018-04-03,5790.28,DSEX
2018-04-04,5793.05,DSEX
2018-04-05,5841.19,DSEX
2018-04-08,5865.38,DSEX
2018-04-09,5879.41,DSEX
2018-04-10,5859.6,DSEX
2018-04-11,5833.26,DSEX
2018-04-12,5813.13,DSEX
2018-04-15,5773.6,DSEX
2018-04-16,5784.67,DSEX
2018-04-17,5777.95,DSEX
2018-04-18,5822.99,DSEX
2018-04-19,5843.46,DSEX
2018-04-22,5813.28,DSEX
2018-04-23,5806.13,DSEX
2018-04-24,5777.35,DSEX
2018-04-25,5802.02,DSEX
2018-04-26,5813.79,DSEX
2018-04-30,5739.22,DSEX
2018-05-03,5698.68,DSEX
2018-05-06,5694.27,DSEX
2018-05-07,5683.53,DSEX
2018-05-08,5642.46,DSEX
2018-05-09,5627.33,DSEX
2018-05-10,5587.21,DSEX
2018-05-13,5558.66,DSEX
2018-05-14,5557.57,DSEX
2018-05-15,5548.89,DSEX
2018-05-16,5511.76,DSEX
2018-05-17,5443.3,DSEX
2018-05-20,5390.7,DSEX
2018-05-21,5413.28,DSEX
2018-05-22,5391.89,DSEX
2018-05-23,5361.09,DSEX
2018-05-24,5429.69,DSEX
2018-05-27,5456.82,DSEX
2018-05-28,5417.42,DSEX
2018-05-29,5409.69,DSEX
2018-05-30,5395.75,DSEX
2018-05-31,5343.87,DSEX
2018-06-03,5316.96,DSEX
2018-06-04,5313.7,DSEX
2018-06-05,5346.8,DSEX
2018-06-06,5398.75,DSEX
2018-06-07,5366.66,DSEX
2018-06-10,5323.29,DSEX
2018-06-11,5326.44,DSEX
2018-06-12,5365.22,DSEX
2018-06-18,5341.29,DSEX
2018-06-19,5344.96,DSEX
2018-06-20,5384.87,DSEX
2018-06-21,5441.75,DSEX
2018-06-24,5521.99,DSEX
2018-06-25,5433.78,DSEX
2018-06-26,5411.27,DSEX
2018-06-27,5429.04,DSEX
2018-06-28,5405.46,DSEX
2018-07-02,5322.41,DSEX
2018-07-03,5273.16,DSEX
2018-07-04,5309.11,DSEX
2018-07-05,5362.27,DSEX
2018-07-08,5366.02,DSEX
2018-07-09,5341.27,DSEX
2018-07-10,5371.3,DSEX
2018-07-11,5379.24,DSEX
2018-07-12,5358.9,DSEX
2018-07-15,5336.74,DSEX
2018-07-16,5339.91,DSEX
2018-07-17,5325.48,DSEX
2018-07-18,5334.18,DSEX
2018-07-19,5337.42,DSEX
2018-07-22,5339.18,DSEX
2018-07-23,5348.06,DSEX
2018-07-24,5335.38,DSEX
2018-07-25,5319.44,DSEX
2018-07-26,5305.17,DSEX
2018-07-29,5280.07,DSEX
2018-07-30,5262.91,DSEX
2018-07-31,5302.63,DSEX
2018-08-01,5348.2,DSEX
2018-08-02,5399.79,DSEX
2018-08-05,5357.02,DSEX
2018-08-06,5353.41,DSEX
2018-08-07,5381.88,DSEX
2018-08-08,5405.95,DSEX
2018-08-09,5407.0,DSEX
